LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,ParameterList
5550,Jul,24,09:44:20,elk-anis-test,dbus-daemon,728,"[system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service' requested by ':1.12' (uid=0 pid=827 comm=""/usr/sbin/NetworkManager --no-daemon "")",9637bfe5,"[system] Activating via systemd: service <*> <*> requested by <*> (uid=0 <*> comm=""/usr/sbin/NetworkManager --no-daemon "")","[""name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service'"", ""':1.12'"", 'pid=827']"
5551,Jul,24,09:44:20,elk-anis-test,systemd,1,Starting Network Manager Script Dispatcher Service...,cf670cc6,Starting Network Manager Script Dispatcher Service...,[]
5552,Jul,24,09:44:20,elk-anis-test,dbus-daemon,728,[system] Successfully activated service 'org.freedesktop.nm_dispatcher',de230850,[system] Successfully activated service <*>,"[""'org.freedesktop.nm_dispatcher'""]"
5553,Jul,24,09:44:20,elk-anis-test,systemd,1,Started Network Manager Script Dispatcher Service.,16a3ed3f,Started Network Manager Script Dispatcher Service.,[]
5554,Jul,24,09:44:31,elk-anis-test,systemd,1,NetworkManager-dispatcher.service: Succeeded.,1dad2c1c,NetworkManager-dispatcher.service: Succeeded.,[]
5555,Jul,24,09:58:22,elk-anis-test,systemd,1,Starting dnf makecache...,e74be86b,Starting dnf makecache...,[]
5556,Jul,24,09:58:23,elk-anis-test,dnf,1826,gravwell                                        4.5 kB/s | 2.9 kB     00:00,85948e71,gravwell <*> kB/s | 2.9 kB 00:00,['4.5']
5557,Jul,24,09:58:23,elk-anis-test,dnf,1826,CentOS Linux 8 - AppStream                      6.8 kB/s | 4.3 kB     00:00,94a50637,CentOS Linux 8 - <*> <*> kB/s | <*> kB <*>,"['AppStream                      6.8', '4.3', '00:00']"
5558,Jul,24,09:58:24,elk-anis-test,dnf,1826,CentOS Linux 8 - BaseOS                         8.9 kB/s | 3.9 kB     00:00,94a50637,CentOS Linux 8 - <*> <*> kB/s | <*> kB <*>,"['BaseOS                         8.9', '3.9', '00:00']"
5559,Jul,24,09:58:24,elk-anis-test,dnf,1826,CentOS Linux 8 - Extras                         3.5 kB/s | 1.5 kB     00:00,94a50637,CentOS Linux 8 - <*> <*> kB/s | <*> kB <*>,"['Extras                         3.5', '1.5', '00:00']"
5560,Jul,24,09:58:25,elk-anis-test,dnf,1826,Extra Packages for Enterprise Linux Modular 8 -  49 kB/s |  62 kB     00:01,8ae12ff8,Extra Packages for Enterprise Linux Modular 8 - <*> <*> | <*> kB <*>,"['49 kB/s', '62', '00:01']"
5561,Jul,24,09:58:27,elk-anis-test,dnf,1826,Extra Packages for Enterprise Linux 8 - x86_64   39 kB/s |  47 kB     00:01,6c98c4b8,Extra Packages for Enterprise Linux 8 - x86_64 <*> <*> | <*> <*> <*>,"['39 kB/s', '47', 'kB     00:01']"
5562,Jul,24,09:58:27,elk-anis-test,dnf,1826,Kibana repository for 7.x packages               69 kB/s | 1.3 kB     00:00,2484c303,Kibana repository for 7.x packages <*> <*> | <*> <*> 00:00,"['69 kB/s', '1.3 kB']"
5563,Jul,24,09:58:28,elk-anis-test,dnf,1826,Remi's Modular repository for Enterprise Linux  4.2 kB/s | 3.5 kB     00:00,b3208314,Remi's Modular repository for Enterprise Linux <*> kB/s | <*> kB <*>,"['4.2', '3.5', '00:00']"
5564,Jul,24,09:58:28,elk-anis-test,dnf,1826,Safe Remi's RPM repository for Enterprise Linux 5.0 kB/s | 3.0 kB     00:00,cea3b013,Safe Remi's RPM repository for Enterprise Linux <*> <*> | <*> <*> <*>,"['5.0 kB/s', '3.0', 'kB     00:00']"
5565,Jul,24,09:58:28,elk-anis-test,dnf,1826,EL- - Wazuh                                     125 kB/s | 3.4 kB     00:00,71a3c563,EL- - Wazuh <*> kB/s | 3.4 kB 00:00,['125']
5566,Jul,24,09:58:29,elk-anis-test,dnf,1826,Metadata cache created.,3eda7741,Metadata cache created.,[]
5567,Jul,24,09:58:29,elk-anis-test,systemd,1,dnf-makecache.service: Succeeded.,8a53f6ae,dnf-makecache.service: Succeeded.,[]
5568,Jul,24,09:58:29,elk-anis-test,systemd,1,Started dnf makecache.,9e1f80ca,Started dnf makecache.,[]
5569,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8777] dhcp4 (eth0): option dhcp_lease_time      => '3600',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8777]', 'dhcp_lease_time', ""=> '3600'""]"
5570,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8778] dhcp4 (eth0): option domain_name          => 'ap-southeast-1.compute.internal',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8778]', 'domain_name', ""=> 'ap-southeast-1.compute.internal'""]"
5571,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8778] dhcp4 (eth0): option domain_name_servers  => '172.31.0.2',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8778]', 'domain_name_servers', ""=> '172.31.0.2'""]"
5572,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8778] dhcp4 (eth0): option expiry               => '1627125260',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8778]', 'expiry', ""=> '1627125260'""]"
5573,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8778] dhcp4 (eth0): option host_name            => 'ip-172-31-17-0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8778]', 'host_name', ""=> 'ip-172-31-17-0'""]"
5574,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8778] dhcp4 (eth0): option interface_mtu        => '9001',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8778]', 'interface_mtu', ""=> '9001'""]"
5575,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8779] dhcp4 (eth0): option ip_address           => '172.31.17.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8779]', 'ip_address', ""=> '172.31.17.0'""]"
5576,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8779] dhcp4 (eth0): option requested_broadcast_address => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8779]', 'requested_broadcast_address', ""=> '1'""]"
5577,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8779] dhcp4 (eth0): option requested_domain_name => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8779]', 'requested_domain_name', ""=> '1'""]"
5578,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8779] dhcp4 (eth0): option requested_domain_name_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8779]', 'requested_domain_name_servers', ""=> '1'""]"
5579,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8779] dhcp4 (eth0): option requested_domain_search => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8779]', 'requested_domain_search', ""=> '1'""]"
5580,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8779] dhcp4 (eth0): option requested_host_name  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8779]', 'requested_host_name', ""=> '1'""]"
5581,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8779] dhcp4 (eth0): option requested_interface_mtu => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8779]', 'requested_interface_mtu', ""=> '1'""]"
5582,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8780] dhcp4 (eth0): option requested_ms_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8780]', 'requested_ms_classless_static_routes', ""=> '1'""]"
5583,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8780] dhcp4 (eth0): option requested_nis_domain => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8780]', 'requested_nis_domain', ""=> '1'""]"
5584,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8780] dhcp4 (eth0): option requested_nis_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8780]', 'requested_nis_servers', ""=> '1'""]"
5585,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8780] dhcp4 (eth0): option requested_ntp_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8780]', 'requested_ntp_servers', ""=> '1'""]"
5586,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8780] dhcp4 (eth0): option requested_rfc3442_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8780]', 'requested_rfc3442_classless_static_routes', ""=> '1'""]"
5587,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8780] dhcp4 (eth0): option requested_root_path  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8780]', 'requested_root_path', ""=> '1'""]"
5588,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8780] dhcp4 (eth0): option requested_routers    => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8780]', 'requested_routers', ""=> '1'""]"
5589,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8780] dhcp4 (eth0): option requested_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8780]', 'requested_static_routes', ""=> '1'""]"
5590,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8781] dhcp4 (eth0): option requested_subnet_mask => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8781]', 'requested_subnet_mask', ""=> '1'""]"
5591,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8781] dhcp4 (eth0): option requested_time_offset => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8781]', 'requested_time_offset', ""=> '1'""]"
5592,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8781] dhcp4 (eth0): option requested_wpad       => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8781]', 'requested_wpad', ""=> '1'""]"
5593,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8781] dhcp4 (eth0): option routers              => '172.31.16.1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8781]', 'routers', ""=> '172.31.16.1'""]"
5594,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8781] dhcp4 (eth0): option subnet_mask          => '255.255.240.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627121660.8781]', 'subnet_mask', ""=> '255.255.240.0'""]"
5595,Jul,24,10:14:20,elk-anis-test,NetworkManager,827,<info>  [1627121660.8781] dhcp4 (eth0): state changed extended -> extended,c592d122,<info> <*> dhcp4 (eth0): state changed <*> -> <*>,"['<info>', '[1627121660.8781]', 'extended', '-> extended']"
5596,Jul,24,10:14:20,elk-anis-test,dbus-daemon,728,"[system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service' requested by ':1.12' (uid=0 pid=827 comm=""/usr/sbin/NetworkManager --no-daemon "")",9637bfe5,"[system] Activating via systemd: service <*> <*> requested by <*> (uid=0 <*> comm=""/usr/sbin/NetworkManager --no-daemon "")","[""name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service'"", ""':1.12'"", 'pid=827']"
5597,Jul,24,10:14:20,elk-anis-test,systemd,1,Starting Network Manager Script Dispatcher Service...,cf670cc6,Starting Network Manager Script Dispatcher Service...,[]
5598,Jul,24,10:14:20,elk-anis-test,dbus-daemon,728,[system] Successfully activated service 'org.freedesktop.nm_dispatcher',de230850,[system] Successfully activated service <*>,"[""'org.freedesktop.nm_dispatcher'""]"
5599,Jul,24,10:14:20,elk-anis-test,systemd,1,Started Network Manager Script Dispatcher Service.,16a3ed3f,Started Network Manager Script Dispatcher Service.,[]
5600,Jul,24,10:14:31,elk-anis-test,systemd,1,NetworkManager-dispatcher.service: Succeeded.,1dad2c1c,NetworkManager-dispatcher.service: Succeeded.,[]
5601,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8780] dhcp4 (eth0): option dhcp_lease_time      => '3600',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8780]', 'dhcp_lease_time', ""=> '3600'""]"
5602,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8780] dhcp4 (eth0): option domain_name          => 'ap-southeast-1.compute.internal',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8780]', 'domain_name', ""=> 'ap-southeast-1.compute.internal'""]"
5603,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8780] dhcp4 (eth0): option domain_name_servers  => '172.31.0.2',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8780]', 'domain_name_servers', ""=> '172.31.0.2'""]"
5604,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8780] dhcp4 (eth0): option expiry               => '1627127060',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8780]', 'expiry', ""=> '1627127060'""]"
5605,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8781] dhcp4 (eth0): option host_name            => 'ip-172-31-17-0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8781]', 'host_name', ""=> 'ip-172-31-17-0'""]"
5606,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8781] dhcp4 (eth0): option interface_mtu        => '9001',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8781]', 'interface_mtu', ""=> '9001'""]"
5607,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8781] dhcp4 (eth0): option ip_address           => '172.31.17.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8781]', 'ip_address', ""=> '172.31.17.0'""]"
5608,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8781] dhcp4 (eth0): option requested_broadcast_address => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8781]', 'requested_broadcast_address', ""=> '1'""]"
5609,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8781] dhcp4 (eth0): option requested_domain_name => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8781]', 'requested_domain_name', ""=> '1'""]"
5610,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8781] dhcp4 (eth0): option requested_domain_name_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8781]', 'requested_domain_name_servers', ""=> '1'""]"
5611,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8781] dhcp4 (eth0): option requested_domain_search => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8781]', 'requested_domain_search', ""=> '1'""]"
5612,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8781] dhcp4 (eth0): option requested_host_name  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8781]', 'requested_host_name', ""=> '1'""]"
5613,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8781] dhcp4 (eth0): option requested_interface_mtu => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8781]', 'requested_interface_mtu', ""=> '1'""]"
5614,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8782] dhcp4 (eth0): option requested_ms_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8782]', 'requested_ms_classless_static_routes', ""=> '1'""]"
5615,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8782] dhcp4 (eth0): option requested_nis_domain => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8782]', 'requested_nis_domain', ""=> '1'""]"
5616,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8782] dhcp4 (eth0): option requested_nis_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8782]', 'requested_nis_servers', ""=> '1'""]"
5617,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8782] dhcp4 (eth0): option requested_ntp_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8782]', 'requested_ntp_servers', ""=> '1'""]"
5618,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8782] dhcp4 (eth0): option requested_rfc3442_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8782]', 'requested_rfc3442_classless_static_routes', ""=> '1'""]"
5619,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8782] dhcp4 (eth0): option requested_root_path  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8782]', 'requested_root_path', ""=> '1'""]"
5620,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8782] dhcp4 (eth0): option requested_routers    => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8782]', 'requested_routers', ""=> '1'""]"
5621,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8782] dhcp4 (eth0): option requested_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8782]', 'requested_static_routes', ""=> '1'""]"
5622,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8782] dhcp4 (eth0): option requested_subnet_mask => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8782]', 'requested_subnet_mask', ""=> '1'""]"
5623,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8783] dhcp4 (eth0): option requested_time_offset => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8783]', 'requested_time_offset', ""=> '1'""]"
5624,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8783] dhcp4 (eth0): option requested_wpad       => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8783]', 'requested_wpad', ""=> '1'""]"
5625,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8783] dhcp4 (eth0): option routers              => '172.31.16.1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8783]', 'routers', ""=> '172.31.16.1'""]"
5626,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8783] dhcp4 (eth0): option subnet_mask          => '255.255.240.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627123460.8783]', 'subnet_mask', ""=> '255.255.240.0'""]"
5627,Jul,24,10:44:20,elk-anis-test,NetworkManager,827,<info>  [1627123460.8783] dhcp4 (eth0): state changed extended -> extended,c592d122,<info> <*> dhcp4 (eth0): state changed <*> -> <*>,"['<info>', '[1627123460.8783]', 'extended', '-> extended']"
5628,Jul,24,10:44:20,elk-anis-test,dbus-daemon,728,"[system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service' requested by ':1.12' (uid=0 pid=827 comm=""/usr/sbin/NetworkManager --no-daemon "")",9637bfe5,"[system] Activating via systemd: service <*> <*> requested by <*> (uid=0 <*> comm=""/usr/sbin/NetworkManager --no-daemon "")","[""name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service'"", ""':1.12'"", 'pid=827']"
5629,Jul,24,10:44:20,elk-anis-test,systemd,1,Starting Network Manager Script Dispatcher Service...,cf670cc6,Starting Network Manager Script Dispatcher Service...,[]
